0 -0.699441 [6:1,11-22:[0.597248,0.357056,0.039595,-0.133825,-0.02246,0.063636,0.562071,-0.311211,-0.204184,-0.193365,0.3927,-0.143481]]
0 -0.699441 [6:1,11-22:[0.626745,0.343475,-0.25846,-0.019892,-0.382706,0.070008,0.373935,-0.156632,-0.27515,0.060743,0.07002,0.018245]]
0 -0.699441 [6:1,11-22:[0.617938,0.322876,-0.00223,0.046937,-0.132651,-0.095781,0.276777,-0.381295,-0.138955,0.073748,0.354917,-0.075212]]
0 0.699441 [6:1,11-22:[0.581292,0.314545,-0.011721,-0.231952,0.022185,-0.079068,0.312598,-0.528133,-0.278584,-0.124767,0.450758,-0.122104]]
0 -0.699441 [6:1,11-22:[0.170185,0.470367,0.174913,0.039247,-0.077135,-0.029158,0.07187,-0.360979,-0.181577,0.380785,0.181045,-0.204002]]
0 -0.699441 [6:1,11-22:[0.05543,0.487457,0.065396,0.289328,0.036704,-0.093586,0.113373,-0.191814,-0.157112,0.379276,0.574891,-0.253309]]
0 0.699441 [6:1,11-22:[0.071918,0.487457,0.036858,0.270377,-0.018424,-0.002439,0.227054,-0.180367,-0.465853,0.29097,0.530219,-0.301114]]
0 -0.699441 [6:1,11-22:[-0.025202,0.507019,-0.089512,0.092533,0.012048,-0.046896,-0.197828,-0.394216,-0.356481,0.059131,0.385582,-0.098621]]
0 -0.699441 [6:1,11-22:[-0.022431,0.51889,-0.103911,0.112119,0.05783,0.019311,0.192867,-0.372015,-0.436497,-0.009022,0.391084,-0.108678]]
0 0.699441 [6:1,11-22:[-0.043085,0.53479,-0.024523,0.090416,0.067319,0.102279,0.112799,-0.269126,-0.391151,0.171,0.454674,-0.018821]]
0 0.699441 [6:1,11-22:[-0.086211,0.502594,-0.02525,0.054315,-0.082698,-0.322064,0.027535,-0.183487,-0.225594,0.085786,-0.055089,0.005354]]
0 0.699441 [6:1,11-22:[-0.072749,0.502594,-0.100347,-0.0141,-0.025308,0.054105,0.081673,-0.320186,-0.346756,0.078604,0.302631,-0.030827]]
0 -0.699441 [6:1,11-22:[-0.08561,0.52124,-0.087435,-0.016006,0.004352,0.116023,0.176581,-0.298003,-0.461882,-0.042663,0.279301,-0.008728]]
0 -0.699441 [6:1,11-22:[-0.113938,0.531158,-0.084098,-0.038243,-0.046224,-0.103563,-0.260863,-0.168798,-0.124407,0.011747,-0.221897,-0.096576]]
0 0.699441 [6:1,11-22:[-0.175873,0.522675,-0.04695,0.035278,0.02533,0.002238,0.014635,-0.311822,-0.184906,0.038603,-0.210519,-0.047617]]
0 0.699441 [6:1,11-22:[-0.208316,0.520996,-0.003922,0.050855,-0.08128,-0.392959,-0.054967,-0.24454,-0.093034,0.191912,0.236418,-0.181557]]
0 0.699441 [6:1,11-22:[-0.257528,0.531677,0.013845,0.069851,0.006892,0.025826,-0.014347,-0.320861,-0.13122,0.107949,0.237208,-0.050097]]
0 -0.699441 [6:1,11-22:[-0.290824,0.521881,-0.01672,0.035502,0.002706,0.051745,0.094437,-0.230929,-0.391531,-0.038901,0.190823,-0.028384]]
0 0.699441 [6:1,11-22:[-0.027811,0.520203,-0.175507,0.002297,-0.132689,-0.106317,-0.098271,-0.329547,-0.581259,0.029013,0.265267,-0.213069]]
0 -0.699441 [6:1,11-22:[-0.252075,0.598969,-0.038503,0.052071,-0.095791,-0.671135,-0.322161,-0.240878,-0.343428,0.036073,0.295634,-0.009705]]
0 0.699441 [6:1,11-22:[-0.150474,0.530762,-0.015667,0.036675,0.025092,-0.079353,-0.394181,-0.315631,-0.156704,0.173968,0.324158,0.038898]]
0 0.699441 [6:1,11-22:[-0.314922,0.530762,-0.129725,-0.291146,-0.013644,0.139827,0.054518,-0.316592,-0.221594,-0.284335,0.020338,-0.411894]]
0 -0.699441 [6:1,11-22:[-0.288473,0.522552,-0.017926,0.055395,-0.02306,0.0265,0.097604,-0.221003,-0.367907,-0.038453,0.049367,-0.341926]]
0 -0.699441 [6:1,11-22:[-0.31432,0.490845,-0.058982,0.003755,-0.046881,-0.126068,-0.27766,-0.142218,-0.018397,0.039106,0.101176,-0.082036]]
0 0.699441 [6:1,11-22:[-0.364813,0.503754,0.246946,0.160332,0.166036,0.228892,0.159322,-0.128777,0.056089,0.233101,0.165078,-0.113644]]
0 0.699441 [6:1,11-22:[-0.554513,0.485779,-0.002596,0.018658,-0.115546,-0.38495,-0.011651,-0.176512,0.045103,0.151581,0.170153,0.153387]]
0 -0.699441 [6:1,11-22:[-0.519631,0.449921,0.144761,-0.005483,-0.095912,-0.112643,-0.004378,-0.148316,-0.150005,-0.115524,-0.052607,-0.060655]]
0 -0.699441 [6:1,11-22:[-0.505501,0.44809,-0.121686,-0.232661,0.269602,0.348641,0.087661,-0.096905,-0.012829,0.06114,-0.013147,-0.205541]]
0 -0.699441 [6:1,11-22:[-0.523716,0.376221,-0.29104,-0.078078,-0.221557,0.003404,0.022424,-0.057341,-0.021212,0.041308,0.083054,0.016979]]
0 0.699441 [6:1,11-22:[-0.533105,0.348175,0.114107,0.03011,-0.023492,-0.165028,-0.117445,-0.007955,0.155721,0.1424,0.011122,-0.200249]]
0 -0.699441 [6:1,11-22:[-0.533187,0.409607,-0.076888,-0.054926,-0.124003,-0.335251,0.088511,0.064876,-0.004173,0.082564,0.1746,0.10793]]
0 -0.699441 [6:1,11-22:[-0.527461,0.483307,-0.071669,-0.032667,-0.018588,-0.044689,-0.05537,-0.19947,-0.350566,0.089028,0.057225,-0.235636]]
0 -0.699441 [6:1,11-22:[-0.458183,0.434387,0.022416,0.080095,0.036614,-0.046551,-0.241617,-0.012889,0.082152,0.056158,-0.018461,-0.273737]]
0 0.699441 [6:1,11-22:[-0.593567,0.185547,-0.096141,0.004226,0.021711,0.021159,0.012403,-0.115298,-0.124396,-0.006568,-0.067179,0.014148]]
0 -0.699441 [6:1,11-22:[-0.592676,0.182312,-0.02648,0.027105,0.012994,0.03921,0.01522,-0.029378,-0.001666,0.021311,0.045705,0.013275]]
0 0.699441 [6:1,11-22:[-0.64217,0.191437,-0.091819,0.019589,0.020595,0.019588,-0.001058,-0.108276,-0.030386,-0.102964,-0.009166,-0.078472]]
0 0.699441 [6:1,11-22:[-0.558132,0.39682,0.016997,0.023088,0.017282,0.026119,-0.058904,-0.257524,-0.038884,0.030675,-0.041489,-0.338363]]
0 0.699441 [6:1,11-22:[-0.791898,0.23642,-0.046612,-0.113352,-0.014021,-0.011299,-0.030009,-0.118313,-0.057681,-0.088467,-0.017091,0.017791]]
